id,path,predicted_sentence,error_message,error_type
1459,31_data_31-72.wav,Mening ham sizdan yiroqqa ketgim yo'q.,,
1460,31_data_31-95.wav,Sizni bir qora ho'kiz xanjardek shoxlari bilan suzib,,
1460,bahor16_data_bahor16-257.wav,Kampirning semiz yuzi shodlikdan yorishib ketgan edi.,,
1461,bahor16_data_bahor16-34.wav,ham eng quvonchli kun bo'lishini o'ylamagan edi.,,
1461,322092465_1_44145_1.wav,Zelixon unga qarab turib yana bobosini esladi.,,
1462,31_data_31-9.wav,soy bo'yidagi majnuntollar panasida bir yigit bilan qiz shivirlashib gaplashmoqda edi.,,
1462,bahor16_data_bahor16-33.wav,"Alimardon ishga jo'nayotganida, bugun o'zi uchun eng mudhish",,
1463,bahor16_data_bahor16-39.wav,Pastak daraxtlar yukining og'irligidan noliganday bosh egib turardi.,,
1464,322092465_1_7635_2.wav,Oydin kechada Xayri opa aniq-tiniq ko'rgan Asqar aka ham kelmadi.,,
1464,bahor16_data_bahor16-43.wav,Bog' ustidagi chiroqlar birin-sirin yondi.,,
1465,bahor16_data_bahor16-47.wav,Tabiatga manni shunday nazar solmagan edi.,,
1465,31_data_31-8.wav,Qizil tuproqli tepaliklar orasidan o'tib kelayotgan sersuv Quvasoy qon qo'shib oqizilgandek qip-qizil bo'lib ketdi.,,
1466,322092465_1_7524_2.wav,Hayri opa oynaga tikilib cho'kkalagancha qotib qoldi.,,
1466,bahor16_data_bahor16-48.wav,Hozir ajib bir manzarani ko'rdi.,,
1467,bahor16_data_bahor16-51.wav,Jimgina kuzatib turgan odamga qor yerga tushayotgandek emas.,,
1468,bahor16_data_bahor16-61.wav,Qo'lidagi yumaloqlangan koptokdek qornini baland ko'tarib,,
1469,bahor16_data_bahor16-50.wav,chiroqlarining qalpoqi ostidan elak-elak qor qo'ylar.,,
1470,31_data_31-98.wav,Tohir yomon bir falokatni oldindan sezganday yuragi uvishdi.,,
1470,bahor16_data_bahor16-93.wav,uchragan hamkasblarining salomiga boshini bilingar-bilinmas qimirlatib alik olib,,
1471,bahor16_data_bahor16-52.wav,Yerning o'zi sekin-sekin osmonni falakka ko'tarilib ketayotgandek tuyuladi.,,
1472,322092465_1_7666_2.wav,Shu odamlar bevaga choyxona yonboshdagi pastdagi hujrani ajratib berishgan.,,
1472,bahor16_data_bahor16-6.wav,Kechalari dahshatli sovuqdan daraxtlarning shoxi qarsillab sinardi.,,
1473,bahor16_data_bahor16-53.wav,Uning yonida qo'ng'iroqdek kulgi sadosi yangrab ketdi.,,
1473,325437565_1_14582_1.wav,"Yechingan suvdan qaytmas, kesangan yovdan qaytmas.",,
1474,328847502_1_661_1.wav,"Marhamat, safar chekini ayirboshlab bering.",,
1474,bahor16_data_bahor16-8.wav,Muqaddam oy kuni yaqinlashib qolgani uchun uning holidan yaxshiroq xabar ola olmasdi.,,
1475,bahor17_data_bahor17-120.wav,Devorlar o'sha egilib yotgan rek shoxida danak qotirgan dovchalar movijondek tizilgan,,
1475,32_data_32-1.wav,Soy bo'yida turgan bo'sh mis ko'zani yomg'ir tomchilari chertib-chertib qo'yadi.,,
1476,bahor17_data_bahor17-150.wav,yoshlik zavqiga to'lgan yigitlar bilan mana shu yerda bir ko'cha bo'lib o'tib,,
1476,32_data_32-100.wav,Shuning uchun Mulla Fazliddin o'zi chizgan suratlarini mana shu po'lat sandiqda doimo maxfiy saqlardi.,,
1477,328847502_1_696_1.wav,Bu yerda necha kun turishimizni hali bilmaymiz.,,
1477,bahor17_data_bahor17-16.wav,boyli yurak to'lqinlari ham hamma-hammasi shu ohangda mujassam edi.,,
1478,32_data_32-102.wav,Mulla Fazliddin ho'l bo'lib og'irlashgan piyozli chakmoni va etigini dahlizda yechib qoldirdi.,,
1478,bahor16_data_bahor16-96.wav,Yana chorak soatdan keyin u qarsaklar og'ushida torini ko'tarib,,
1479,bahor17_data_bahor17-146.wav,yuragining bir burchagida shuncha yillardan beri mudrab yotgan allaqanday pok,,
1479,32_data_32-106.wav,Uning chakmonidan o'tgan yomg'ir kalta yenglik abosini nam qilgan edi.,,
1480,32_data_32-10.wav,Yozirama kunlarda tong sahardan kechqurun qorong'i tushguncha tuz totmay och yurish ko'p odamning sillasini quritar.,,
1480,bahor17_data_bahor17-186.wav,Muqaddam haydab yuborganidan beri bu uyga qadam bosishga haqqi yo'qligini bilardi.,,
1481,32_data_32-108.wav,Yo'lda qattiq toliqqanligi uchun durust ovqat ham yemadi.,,
1481,bahor17_data_bahor17-158.wav,Hovli o'rtasidagi vodoprovod suv sharlab oqib yotar.,,
1482,bahor17_data_bahor17-212.wav,Alimardon nazarda uni ko'zlari g'azabidan chaqnab ketgandek bo'ldi.,,
1483,32_data_32-105.wav,So'ng boya Tohirlar o'tirgan dasturxonlik uyga kirdi.,,
1483,bahor17_data_bahor17-169.wav,Ayvonning oynaband eshigi charaqlab ochildi.,,
1484,bahor17_data_bahor17-27.wav,Ammo qiz hech kimga parvo qilmay baland ovoz bilan qichqirdi.,,
1484,32_data_32-101.wav,Tohir qopdagi po'lat sandiqni arabakash bilan ko'tarishib uyga olib kirishdi.,,
1485,32_data_32-107.wav,Lekin yoz oqshomi iliq bo'lganligi uchun kiyim almashtirish esiga kelmadi.,,
1485,bahor17_data_bahor17-221.wav,kulrang yakta tagidagi sertuk ko'kragi tez-tez ko'tarilib tushar.,,
1486,bahor17_data_bahor17-207.wav,Mardon yuragini titratib yuborgan hayajon ichida yarq etib o'sha tomonga qaradi.,,
1486,32_data_32-113.wav,dedi Tohirning otasi uzun oqsoqolni o'ychan esg'irib.,,
1487,32_data_32-109.wav,"Faqat bir-ikki tilim xandalak yedi-yu, uch-to'rt piyola choy ichdi.",,
1487,bahor17_data_bahor17-44.wav,bir bozrayib qolgan konferensiyaga javdirab qaray boshladi.,,
1488,bahor17_data_bahor17-22.wav,Alimardon Mutalning zalga qarab yengilgina ta'zim qilib qo'yganini ko'rib turdi.,,
1488,32_data_32-117.wav,deb Mulla Fazliddin jiyaniga mayus ko'zlari bilan qaradi.,,
1489,32_data_32-129.wav,Podshoh Oqsi qo'rg'onida mudofaa bilan ovora.,,
1489,bahor17_data_bahor17-260.wav,ko'zini oyog'ini velosiped qilib qi qarayotgan o'g'li to'sib olgan,,
1490,bahor17_data_bahor17-60.wav,Har safar qiyqirib olqishlagan tomoshabinlar qani?,,
1491,32_data_32-130.wav,Toshkent xoni Mahmudxon ham Xo'jand tomonidan bizga qarshi qo'shin tortib kelmoqda emish.,,
1491,bahor17_data_bahor17-59.wav,"Sahna gulshnaydi, qanoti kapalakdek tovlangan Almandorning umri shunchalar qisqa bo'ldimi?",,
1492,bahor17_data_bahor17-61.wav,Balki o'sha paytda eng qattiq qarsak chalib olqishlagan odamlar hozir ham eng qattiq qarsak chalib uni haydashayotgandir.,,
1492,32_data_32-116.wav,"Hamma yog'idan qochganda, biz ajdahoning komiga yaqin kelib qolganimiz g'alati bo'ldi.",,
1493,32_data_32-110.wav,Aravakash yigit ikki kosa to'la qatiqli osh ichgandan keyin otlariga qarash uchun hovliga chiqib ketdi.,,
1493,bahor17_data_bahor17-36.wav,Lekin mikrofon oldiga kelganidan keyin chapak tovushlari bir me'yorda gurs-gurs urilayotganini ko'rdi-yu,,
1494,bahor17_data_bahor17-58.wav,chaqmoqdek chaqinib kishilarning ko'zini qamashtirgan Alimardon To'rayevning qismati shu bo'ldimi?,,
1494,32_data_32-14.wav,G'ira-shira qorong'ilikda Quva masjidining minorasidan azon tovushi eshitildi.,,
1495,32_data_32-147.wav,Bizning ustimizga qo'shin tortib kelayotgan Samarqand podshohi Sulton Ahmad Mirzo esa bizning podshohimiz bilan bir otadan bo'lgan og'a-inilar.,,
1495,bahor18_data_bahor18-11.wav,Avvalgi egri-bugri tor ko'chalar o'rniga yangi asfalt yo'l ochilgan.,,
1496,bahor17_data_bahor17-88.wav,Muqaddam uyidan qon qaqshab chiqib ketayotganida Alimardon uning mushtiparligini tushunmagan ekan.,,
1496,32_data_32-148.wav,Yana bu ikki podshoh bir-birlariga quda bo'lmoqchi edilar.,,
1497,32_data_32-149.wav,Samarqand podshohining qizi bizning valiahdimiz Bobur Mirzoga 5 yasharligidan unashtirib qo'yilgan edi.,,
1497,bahor17_data_bahor17-7.wav,Sahna chekkasiga surib qo'yilgan zangori baxmal parda orqasidan zalga tikilib turar.,,
1498,bahor18_data_bahor18-1.wav,Anvar bo'stoniga qanday kelib qolganini o'zi tushunmasdi.,,
1498,32_data_32-131.wav,Qashqar hokimi Abubakr Dug'lat degan yana bir bosqinchi sharqdan O'zganing ustiga bostirib kelmishdir.,,
1499,32_data_32-13.wav,tezroq qosh qorayishini intizorlik bilan kutishardi.,,
1499,bahor18_data_bahor18-153.wav,"Faqat bittasining kattakon shoxi sinib tushib, bir uchi suvga osilib qolibdi.",,
1500,bahor18_data_bahor18-234.wav,Mashhur Oqqush ko'li baletining jo'shqin ohanglari xonani to'ldirib yubordi.,,
1501,32_data_32-15.wav,Urush tahlikasi qanchalik kuchli bo'lmasin.,,
1501,bahor18_data_bahor18-117.wav,Bu qadam ham uning ko'nglidam kechganlarini hammasini birdan tushundi shekilli.,,
1502,bahor18_data_bahor18-219.wav,Faqat erining insofga kelganini insofga kelmagani o'rtada muqaddamni,,
1502,32_data_32-152.wav,Qaynota kuyovga qarshi qilich ko'tarib chiqishdilar.,,
1503,32_data_32-17.wav,Dunyo g'amlari bir pastga bo'lsa ham hayollardan uzoqlashdi.,,
1503,bahor19_data_bahor19-82.wav,Muqaddam ayvon derazasining mustahkam qirrador rahiga peshonasini bosdi.,,
1504,bahor18_data_bahor18-236.wav,kuyning sehrli olamga kirib ketardi.,,
1504,32_data_32-19.wav,Dasturxondan sedanalik issiq non va xandalak hidi keladi.,,
1505,32_data_32-18.wav,Tohir keksa ota-onasi bilan birga iftor qilmoqda edi.,,
1505,bahor6_data_bahor6-102.wav,Uning uchi ingichka tuflisi selgib qolgan hovlida bilingar-bilinmas iz qoldirib,,
1506,bahor19_data_bahor19-88.wav,sayin chuqurlashib borayotganini sezib turardi.,,
1507,32_data_32-16.wav,Dasturxon atrofiga yig'ilgan odamlar ro'zasini ochayotgan paytda ochlik va tashnalikdan qiynalgan vujudlari rohatlanib,,
1507,bahor6_data_bahor6-113.wav,U ichidan jon deb tursa ham ataylab tixirlik qildi.,,
1508,32_data_32-42.wav,Tog'ir tashqaridagi ovozni tanib,,
1508,bahor6_data_bahor6-121.wav,Tepasiga muzika redaksiyasi deb yozilgan eshik oldida to'xtab qolishdi.,,
1509,bahor6_data_bahor6-106.wav,Tushga yaqin Anvar uni telestudiya eshigi oldida kutib oldi.,,
1509,32_data_32-21.wav,Bir kosadan qatiqli osh ichganlaridan keyin Tohir Andijonga ketish haqidagi gapning uchini chiqarishga chog'landi.,,
1510,32_data_32-2.wav,Robiya ko'ziga qarab suvga kelganini esladi va uni to'ldirib,,
1510,bahor6_data_bahor6-126.wav,Bir-biriga qaratib qo'yilgan ikkita stul bo'sh turardi.,,
1511,bahor6_data_bahor6-12.wav,Keyin bilaklarni shimarib olgancha pishqirib-pishqirib yuvina boshladi.,,
1511,32_data_32-22.wav,Shu payt kimdir qamchi dastasi bilan darvozani taqillatdi.,,
1512,bahor6_data_bahor6-174.wav,Uning ovozi jim-jit studiyaning baland shiftlariga tegib jaranglar,,
1512,32_data_32-36.wav,Tashqaridagi odam ovozini balandlatib,,
1513,32_data_32-49.wav,Aravaga qo'shilgan otning egari ustidan kimdir paypaslanib tushmoqda edi.,,
1513,bahor6_data_bahor6-125.wav,Chog'iroq xonaga ham xuddi zinalardagiga o'xshab qimmatbaho gilam to'shalgan.,,
1514,bahor6_data_bahor6-17.wav,Ko'nglida allanechuk bir yengillik sezib sakrab turdi-yu,,
1515,32_data_32-74.wav,Tohir arabadan yuk tushirayotib,,
1515,bahor6_data_bahor6-146.wav,Arman studiya zalining bir chekkasidagi jajjigina stulga o'tirgancha navbat kutardi.,,
1516,bahor6_data_bahor6-190.wav,Alimardon Turaev degan nomni eshitganida butun respublika hayratdan yoqa ushlab qoladi.,,
1516,32_data_32-6.wav,Qiz uzoqlashib ketgandan keyin Tohir ham majnuntollarning panasidan chiqdi.,,
1517,32_data_32-48.wav,Ichkaridan chiqqan chol-kampirlar mehmon bilan ko'rishayotganda Tohir qorayib turgan ikki g'ildirakli soyabon aravani ko'rdi.,,
1517,bahor6_data_bahor6-173.wav,O'sha muqaddamga aytib bergan yigit qo'shig'ini boshlab yubordi.,,
1518,bahor6_data_bahor6-186.wav,Alimardon do'stining shodlikdan chaqnab ketgan yuziga qarab miyig'ida kulib qo'ydi.,,
1518,32_data_32-62.wav,Tohirning qo'rg'onga boradigan yo'li bekingani shu.,,
1519,32_data_32-81.wav,"Tohir, qanor qopga solingan yukni arabadan tushirmoqchi bo'lganda tog'asi",,
1519,bahor6_data_bahor6-223.wav,o'z mashinamda borganim bo'lsin.,,
1520,32_data_32-78.wav,Bu bechoralar kela kelguncha qanchalik qiynalgan ekan?,,
1520,bahor6_data_bahor6-55.wav,ammo Anvar ham o'ng so'ri panjarasiga tirsagini tiragancha,,
1521,bahor6_data_bahor6-31.wav,Faqat o'sha kundan beri muqaddam ko'rinmayotgani ko'nglini xijil qilib turardi.,,
1521,32_data_32-76.wav,Shunda qo'liga shilimshiq lol ilashganini sezdi.,,
1522,bahor6_data_bahor6-50.wav,Allaqanday tushunib bo'lmas bir tuyg'udan rangi o'chib ketganini o'zi ham sezib,,
1522,32_data_32-88.wav,Suv kirmaydigan bu sandiqni Quvaning temirchi ustalariga buyurtma berib yasattirgan edi.,,
1523,32_data_32-95.wav,Xitoy yangnomalar ichiga suratlar chizish odat tusiga kirgan.,,
1523,bahor6_data_bahor6-95.wav,Alimardon o'ziga soddalik bilan tikilib turgan do'stiga qarab,,
1524,32_data_32-8.wav,Noma'lum bir xatar vujudiga larsa solib o'tdi. Ikkinchi,,
1524,bahor8_data_bahor8-216.wav,"Alimardon shunday chiqqan, o'zini tashlagancha yo'lda ko'z uzmay ketar.",,
1525,bahor8_data_bahor8-219.wav,Bir soatdan keyin chiroqlar nurida charaqlab yotgan to'yxonaga kirib borishdi.,,
1526,32_data_32-86.wav,Tohir qopning ichida uncha katta bo'lmagan po'lat sandiq borligini sezdi.,,
1526,bahor8_data_bahor8-238.wav,"Ular qadoq qo'llari bilan uning chekkasiga pul qusrar, navbat kutishardi.",,
1527,bahor6_data_bahor6-86.wav,Halamardon ko'pdan o'ylab yurgan orzusi chindan ham ro'yobga chiqayotganidan quvondi.,,
1527,32_data_32-99.wav,Farg'ona vodiysida odam shaklini chizish hali ham Qur'on nomidan qattiq taqiqlanib kelmoqda edi.,,
1528,bahor8_data_bahor8-47.wav,Rang-barang afishalarning olovli jimjimasi salqin havoda kamalakdek to'planadi.,,
1529,bahor8_data_bahor8-36.wav,Biz kolxozchilar Alimardon To'rayevning ajoyib ovozini har kuni eshitsak deymiz.,,
1529,332396865_1_3462_1.wav,Ularni hol-joniga qo'ymasdim.,,
1530,33_data_33-106.wav,Mulla Fazliddinning surat chizishini biladigan odam.,,
1530,bahor9_data_bahor9-101.wav,Shundagina u Shavkatni boshiga yuzini bosguncha o'ksib-o'ksib yig'lab yubordi.,,
1531,bahor9_data_bahor9-121.wav,U onasiga nima bo'lganini tushunmoqchida yo. Qorong'ida ko'zlarini javdiratib borardi.,,
1531,32_data_32-96.wav,Mavlono Behzod chizgan Alisher Navoiy va Husayn Boyqaro tasvirlari rasmiy doiralarda shuhrat topgan.,,
1532,33_data_33-101.wav,Balki qaysi bir zo'ravon beking yigitlari.,,
1532,bahor9_data_bahor9-122.wav,Quyosh vaqtidan entikkanlarga ham,,
1533,bahor8_data_bahor8-1.wav,Alamardan 12 oygacha ana shu bayram ro'yxati bilan kesh qilib berishadi.,,
1533,33_data_33-109.wav,Urushning alg'ov-dalg'ovida tobora bo'yni yo'g'on bo'lib ketayotgan bebosh beklar esiga tushgani sari ko'ngli bezovta bo'lardi.,,
1534,33_data_33-108.wav,Iztirobli o'ylar tuni bilan Mulla Fazliddin ko'ziga uyqu qo'ndirmadi.,,
1534,bahor9_data_bahor9-109.wav,Bir vaqtlar mana shu yerga yor-yor bilan kirib kelganini haligina qilib eslamaganmidi?,,
1535,bahor9_data_bahor9-127.wav,Hovlidagi bir tup o'rik shoxlarida qinidan chiqqan adovutchalar mohladi.,,
1535,33_data_33-110.wav,Andijonlik beklardan Hasan Yoqub degani shu yili bahorda Mulla Fazliddinni chorbog'iga chaqirtirib,,
1536,33_data_33-11.wav,Urushning butun jabru jafosi el-ulusning boshiga tushadir.,,
1536,bahor9_data_bahor9-124.wav,3 haftadan buyon muqaddamning g'amlari yukini ko'tara olmay jimjit bo'lib qolgan kaftdek hovlisida bahor gurullaydi.,,
1537,bahor9_data_bahor9-126.wav,Chuqur osmonda to'q-to'q bulutlarini ko'chirib yurgan ko'klam sabosi el qatori bu hovliga ham iliq tomchilar purkab o'tdi.,,
1537,33_data_33-117.wav,O'sha qizlar hammomning marmar hovuzida cho'milganda men o'ltirib tomosha qiladigan maxfiy tuynuklar ham bo'lmog'i lozim.,,
1538,bahor9_data_bahor9-142.wav,U qaytib kelgan kunidan boshlab Anzurat xolaning boshiga tog'dek g'am tushdi.,,
1538,33_data_33-119.wav,deb Yoqubbek ha-ha lab kuldi-da,,
1539,33_data_33-112.wav,Mirzo hammomidan ham ulkanroq bir hammom qurdirmoqchi men.,,
1539,bahor9_data_bahor9-129.wav,Hovuzcha oldida Muqaddam qizligida dadasi janjal qilib ektirgan bir taxta o'smagan jonlanib qoldi.,,
1540,33_data_33-137.wav,O'rinlardan turganda Yoqubbek Mulla Fazliddinga o'qrayib ko'z tikdi.,,
1540,bahor9_data_bahor9-157.wav,Muqaddamning xonadoni o'sha kundan beri yana bir qo'rqinchli voqeani kutib yashardi.,,
1541,bahor9_data_bahor9-73.wav,Alimardon Zaxir Zaxirda sakrab-sakrab Muqaddamning ketidan yugur,,
1542,33_data_33-125.wav,Me'morlikni muqaddas bir san'at deb ishongan Mulla Fazliddin Yoqubbekning shahvoniy niyatlarini eshitib nafrati keldi.,,
1542,bahor9_data_bahor9-198.wav,Muqaddam onasining birgina o'sh nolashidan umr bo'yi ko'rgan mashaqqatlarini butun dahshatini sez,,
1543,bozor_data_bozor-101.wav,Onasi bilan akasi tomonga qarab qisqagina mo'rab qo'ydi. Hayrlashdi chamamda.,,
1543,33_data_33-131.wav,Hammomga maxfiy tuynuklar qo'yib quradigan sarkorlar boshqa.,,
1544,bozor_data_bozor-137.wav,Undan nariroqda kattagon tosh qozonda osh damlab qo'yilibdi.,,
1545,bozor_data_bozor-123.wav,Nihoyat bozorning temir panjarali darvozasidan ichkari kirdik.,,
1545,33_data_33-21.wav,Navoiy unsiyasidek san'at asarlari qolur.,,
1546,bahor9_data_bahor9-176.wav,Manzarat xola bolaning ho'l bo'lgan taglik ko'rpachasini almashtirdiyu,,
1546,33_data_33-25.wav,Oyoqchilardan yurak oldirib qo'yganini Tohir ham sezdi.,,
1547,bozor_data_bozor-141.wav,"Qop-qora kabobpaz, bitir-bitir qilib xaridor chaqiradi.",,
1548,bozor_data_bozor-161.wav,Bu ham yetmagandek oyimga dag'dag'a qilishadi.,,
1548,33_data_33-29.wav,Andijon qo'rg'onidan nechun sizga joy bermadilar?,,
1549,bozor_data_bozor-152.wav,Qo'ltiq tayoqli askar jikkak chol bilan savdolashib sumak olyapti.,,
1550,bozor_data_bozor-15.wav,"Faqat bizga yetib kelguncha, etikning tagi Naim sartaroshning iyagidek sip-silliq bo'lib ketadi.",,
1550,33_data_33-31.wav,Bir lahza og'ir sukutga ketdi.,,
1551,bozor_data_bozor-154.wav,Ko'ylakchan bo'lib olgan ozg'in bola bir quti papirosni ko'z-ko'z qilib,,
1552,bozor_data_bozor-198.wav,chamasi boshqa xo'rozlar bilan urishishga bahona qidirardi.,,
1552,33_data_33-33.wav,holidagi it vovullab qo'ymaganda uni qilich bilan chopib tashlaydilar.,,
1553,33_data_33-30.wav,Mulla Fazliddin so'nggi kunlarda boshdan kechirgan mudhish hodisalarni eslab,,
1553,bozor_data_bozor-186.wav,Bu nom oq podshohning savdogari Chizikov ismi bilan bog'liqligini keyin bilganman.,,
1554,bozor_data_bozor-226.wav,Shop mo'ylov militsionerni boshlab keldi.,,
1555,bozor_data_bozor-187.wav,Kech qolganimiz uchun bizga eng chekkadan tovuq bozorining yonidan joy tegdi.,,
1555,33_data_33-45.wav,Ichkaridan esa po'lat sandiq qulfiga urilayotgan bolta tovushi eshitiladi.,,
1556,bozor_data_bozor-227.wav,"Mana shu, dedi xo'rozni amallab butun orasiga tiqayotgan tajang kishini ko'rsatib.",,
1557,bozor_data_bozor-25.wav,"Telpak emas, taqiri chiqqan bir parcha ter qoladi.",,
1558,33_data_33-55.wav,yuziga qora niqob tutgan ayiqday zo'r yigit uni yelkasi bilan urib chetlatdi-da,,
1558,bozor_data_bozor-259.wav,Bir hovuch yong'og'imni bir qo'limdan bir qo'limga olaman. Bu yong'og'imni o'ng qo'limdan,,
1559,bozor_data_bozor-323.wav,Foydadan ortgan pulga oyim menga ham yangi do'ppi olib beradi degan fikr hayolimdan lillib o'tib o'tdi.,,
1559,33_data_33-40.wav,Qilish bilan chopilgan it qattiq vangillaganda devor darmiyon qo'shnilar bir falokat bo'lganini sezadilar.,,
1560,bozor_data_bozor-307.wav,Mana shu bolamga fufayka olib bermoqchiman.,,
1561,bozor_data_bozor-47.wav,"""I, uni qanchaga olardi?"" dedi dadam, xafsalasiz ohangda.",,
1561,33_data_33-60.wav,to's-to'polon bo'lgan uyga qarab intildi va ochiq yotgan po'lat sandiqning tepasiga keldi.,,
1562,33_data_33-46.wav,Mulla Fazliddinga qadrdon bo'lgan qo'shni uning uyiga yomon odamlar tushganini sezadi-yu,,
1562,bozor_data_bozor-34.wav,Kechasi hamma yotganda dadam bilan oyim maslahatlashib qolishdi.,,
1563,bozor_data_bozor-74.wav,Kechqurun yana echki sotishning maslahati bo'ldi.,,
1563,33_data_33-64.wav,Sandiq ichida podshoh in'om qilgan oltinning bir qismi hamyoni bilan turgan edi.,,
1564,33_data_33-32.wav,O'tgan kuni xufton paytida Mulla Fazliddin o'zlaridan besh-olti uynarida turadigan bir xattot oshnasinikida iftor qilib o'tirganda qandaydir noma'lum kishilar uning uyiga bostirib kiradi.,,
1564,bozor_data_bozor-72.wav,Biroq dadam juma kuni shamollab yotib qoldi.,,
1565,bozor_parcha_data_bozor_parcha-146.wav,Ana qo'lim bilan 10 qadamcha narida,,
1565,33_data_33-58.wav,Bir lahzada g'oyib bo'lishdi.,,
1566,33_data_33-61.wav,Tokchada qo'shaloq sham yonib turibdi.,,
1566,bozor_parcha_data_bozor_parcha-153.wav,Onasi har yili ikkitadan tug'adi dedi dallol shang'illab.,,
1567,bozor_data_bozor-78.wav,Bir-ikki marta mol sotib yurgan bo'lmasam.,,
1567,33_data_33-66.wav,Lekin hozir Mulla Fazliddinning ko'ziga oltin ham ko'rinmas edi.,,
1568,bozor_parcha_data_bozor_parcha-111.wav,Qo'limdan mahkam tutgancha odamlar orasiga sho'ng'ib yana orqaga sudrab ketdi.,,
1568,33_data_33-75.wav,Qulf ochilgandan keyin tak qutining mis qopqog'ini sekin ko'tardiyu,,
1569,33_data_33-67.wav,Uning butun xayoli sandiq tubidagi maxfiy tag qutini bekitib turgan silliq mis parchasida edi.,,
1569,bozor_parcha_data_bozor_parcha-147.wav,Bir tuda odam orasi turgan hech kimni ko'rsatdim.,,
1570,bozor_parcha_data_bozor_parcha-44.wav,Seni ko'rganini hech kim ko'rmaydi bolam.,,
1570,33_data_33-78.wav,Chilmahram tog'laridagi ov tasviri,,
1571,bozor_parcha_data_bozor_parcha-140.wav,Ertalablari echkini sog'ishdan oldin oyim uni yeytish uchun bolasini bir pas emizib olardi.,,
1572,bozor_parcha_data_bozor_parcha-30.wav,Yaqinda onasi ham qazo qildi. Sil edi bechora.,,
1572,33_data_33-77.wav,Keksa bog'bonning daraxt payvand qilayotgan payti.,,
1573,33_data_33-85.wav,Agar shariat peshvolari uning odam suratini chizganini bilib qolishsa,,
1573,bozor_parcha_data_bozor_parcha-78.wav,"Oyim bolaga bir nafas termulib turdi-yu, orqomni sekin qo'yib yubordi.",,
1574,bozor_parcha_data_bozor_parcha-66.wav,Dunyoga kelib nima karomat ko'rsatdik?,,
1574,33_data_33-82.wav,"Andijon chorbog'ida podshoh oilasi uchun tillakori ko'shk qurgan paytlarida 18 yoshlik Qonzoda begim uning musavvir ham ekanligini bilib qolib,",,
1575,33_data_33-79.wav,eng pastda chang chalayotgan go'zal bir qizning surati,,
1575,bozor_parcha_data_bozor_parcha-85.wav,Oyim pul changallab turgan qo'li bilan tag'in bolaning do'ppisi ustidan boshini siladi.,,
1576,bozor_parcha_data_bozor_parcha-79.wav,"Bola hamon lablarini pichirlatib, yong'oq sanar edi.",,
1576,33_data_33-87.wav,Yana tag'in go'zal malika bilan yashiriqcha til biriktirib surat chizgani qizning podshoh otasiga ma'lum bo'lsa bormi?,,
1577,dehqon_1_data_dehqon_1-17.wav,Keyin o'choq boshidan sufrani olib kelib,,
1578,33_data_33-95.wav,Xizmatkor yigit sal o'ziga kelgandan so'ng,,
1578,dehqon_1_data_dehqon_1-46.wav,Nim qorong'i burchakda yotgan sigir pishillab o'rnidan turadi.,,
1579,dehqon_1_data_dehqon_1-27.wav,Bir paytlar mana shu o'rik shoxiga arqon ilib arg'imchoq uchardi.,,
1579,341554515_1_61071_1.wav,paxtasini sug'urib o'lguncha tirnog'ingiz,,
1580,33_data_33-89.wav,Shu sababli hozir uni eng qattiq qo'rqitgan narsa,,
1580,dehqon_1_data_dehqon_1-26.wav,kechagi kunlarini yodiga solganday shivirlaydi.,,
1581,bozor_parcha_data_bozor_parcha-92.wav,Onam qo'liga tuflab-tuflab pulni xavasala bilan sanadi.,,
1581,33_data_33-93.wav,Lekin sandiqni otlarga o'ngarib ketishsa nima bo'lardi?,,
1582,33_data_33-96.wav,Mulla Fazliddin undan va qo'shnisidan voqyaning tafsilotlarini so'rab bildi.,,
1582,dehqon_1_data_dehqon_1-28.wav,Shu o'rikning g'o'rasini birinchi bo'lib o'zi yedi.,,
1583,dehqon_1_data_dehqon_1-56.wav,onasiga talpinayotgan buzoqchaning arqonini yechib yuboradi.,,
1584,dehqon_2_data_dehqon_2-101.wav,orqa tomondan mototsiklining g'urillagan tovushi eshitiladi.,,
1585,dehqon_2_data_dehqon_2-179.wav,Qaysidir ona o'z kichintoyining boshida qo'shiq ayt,,
1585,341554515_1_8181_1.wav,Habiba buvining ko'z yoshi tomaverib sarg'ayib ketganini keyin tushunganman.,,
1586,dehqon_2_data_dehqon_2-111.wav,Muyassar uning yuzini g'ira-shira qorong'uda aniq ko'rmasa ham,,
1587,dehqon_2_data_dehqon_2-62.wav,Chindan ham har yili qizlarni ikki-uch marta shaharga,,
1587,341554515_1_69623_1.wav,O'chib yuradigan yakkagining cho'ntagini uzoq kavlashtirib noshvo'qini,,
1588,ermon_buva_data_ermon_buva-130.wav,Avvaliga Habiba bu 60 ta tuqqani uchun 60 boyning oti shunaqa deb o'ylagan edim.,,
1588,341554515_1_8183_1.wav,Qurt yesammi dedi Habiba buvi yana boshimni silab.,,
1589,341554515_1_8228_1.wav,U yurtning ichki qora odamlari o'z boshlig'ini yo'ldan uribdi.,,
1589,ermon_buva_data_ermon_buva-14.wav,Ermon buvaning oyog'i bosmachilar bilan urushda singan emish.,,
1590,ermon_buva_data_ermon_buva-314.wav,"Ot minib uch kun chop tursangiz, u boshdan bu boshga yeta olmaysiz, debdi.",,
1590,341554515_1_8178_1.wav,"Qarasam, nonida chindan ham O'lmishboy akaning tishlangan izi ko'rinib",,
